,Data,Temperatura_C,Umidade_%,Pressao_hPa,Velocidade_Vento_mps,Radicacao_Solar_Wm2,Indice_UV,Visibilidade_km,Precipitacao_mm
21,2023-01-22,28.315622812089337,53.13881938272266,1022.7490205394433,6.010537485692859,1042.9876872803768,29.295911435621765,6.395652353871348,2.123408042438508
22,2023-01-23,28.76959998637244,53.66345350085911,1027.0848076983787,6.181580887498608,1107.41598948749,29.576810133712936,9.653361277811992,0.057744565165380735
23,2023-01-24,27.436896249211376,58.38883546860999,1022.4317965035342,5.546283720668426,1039.212769684337,29.194334487064484,5.123222023181613,1.2975086355232506
24,2023-01-25,28.47568693463956,53.863358755016336,1023.9920755318957,5.568992857953197,1085.7165901038693,29.681987499561128,8.483444939365985,0.0
25,2023-01-26,29.288222968923716,60.62065264521292,1025.6516485544234,5.968399190668794,1028.379889887691,28.60403484676158,8.626631953679391,3.452022944451077
26,2023-01-27,28.182296299388415,56.89548765206757,1020.6179574239505,5.648298107341846,1067.9063984694635,29.394726464890116,9.181892887051998,0.9563995950074085
27,2023-01-28,29.863689820350295,55.43782733721461,1020.4374893221435,5.864532053088014,947.7169978619697,26.879218462840264,9.872196553192378,3.9464041441472784
28,2023-01-29,29.04072149750895,53.7629236908831,1020.6609038201125,6.978132932068809,1071.46962204208,30.025246189395133,9.878009595783261,4.345279251829132
29,2023-01-30,29.501655712160478,56.649791902737746,1026.3756649205025,5.8351570420177525,1008.5094520574527,28.12833006122445,5.326383787832319,0.9874113569083696
30,2023-01-31,29.34220785200907,54.17762042151992,1022.6989460638179,5.809612816837083,1147.1438828675223,30.383104593158862,9.109196613764514,0.0
31,2023-02-01,31.94528864064792,54.27137530896677,1029.699985163531,5.694831188410217,1177.776140451184,31.358757881038812,8.231549668286906,0.0
32,2023-02-02,30.227095911268965,60.006621120903105,1022.939633576066,6.420214612951348,1127.8754673236833,30.646856704878903,8.236710671865456,0.0
33,2023-02-03,29.328907722895977,55.14342633910271,1024.1677749232629,5.986711643761324,1162.6284658158884,31.867176708466292,5.6417496330734735,0.0
34,2023-02-04,31.35358852647484,56.621752389333935,1027.4902964630783,5.7815222037136165,1079.625944488255,29.89406623223952,8.250935832228267,3.3508626969805575
35,2023-02-05,29.452981459873442,53.86715641981151,1027.8480802142803,6.795417038105398,1176.4277890932467,31.10328814249141,9.912412903006238,1.3957547364918597
36,2023-02-06,31.02378430788502,54.41813086506357,1028.4301424456382,6.872785644832872,1167.0852643707194,32.58430024575384,9.559092847697235,1.4720737558184709
37,2023-02-07,28.994618375147006,59.04429208369751,1026.1151179737303,5.890645916936004,1068.0646031419926,29.493679718328842,7.195653304024253,0.0
38,2023-02-08,29.763701008328294,53.86421538026032,1025.9772353541214,5.2851074357650365,1152.055027525713,31.67879591951377,5.1997398664304715,0.0
39,2023-02-09,31.424536737991616,57.91262874699805,1025.6124149198,6.749291945342959,1073.1760591392506,29.3876639659964,6.811467450001024,2.34679853149509
40,2023-02-10,32.100080066200036,55.365463837810935,1026.1867461721934,5.930007784360923,1100.775893247617,30.282197487305066,9.131951558002775,0.9435242049051613
41,2023-02-11,31.665029492990442,53.04255170171624,1023.3971374152402,6.694045041941479,1102.8711036978239,30.47715632621568,8.50749550732583,0.2060805947316729
42,2023-02-12,31.50813116051124,55.51074989785542,1022.8160415813087,5.339703979723978,1103.713737807024,30.683372112017608,7.296718277969783,1.677245369046874
43,2023-02-13,31.450825821222285,56.21969598864232,1024.4284988315449,6.796684572511969,1076.1886342864332,30.052456838417775,5.275507675794156,3.8363478659049455
44,2023-02-14,30.3995513652878,56.04384424179049,1023.7794961645365,5.770028706490654,1169.1451806605223,31.81900211324694,7.134473639116513,0.4380496633395599
45,2023-02-15,31.282329269276975,51.2183859255806,1023.4782426821286,6.765816755067599,1112.703865367048,30.096533941743907,7.345124698589418,0.7540408245330471
46,2023-02-16,31.663554237402384,52.71394852964907,1025.891841166134,6.431975135590651,1150.8963331658915,30.7320536423398,9.64277766447068,0.8861275662418959
47,2023-02-17,33.301217917663465,52.85435377006526,1026.90097579244,5.971849428590587,1137.5067900325853,30.916439555813803,8.205430517910797,4.7938538952489465
48,2023-02-18,32.705464189194814,53.4984010472025,1024.9884530293423,6.26885102346188,1063.0791187564703,29.728146411299942,6.558264583273244,0.0
49,2023-02-19,30.71436848982817,55.88415995018727,1027.169370709059,6.838640957516531,1127.7902377161345,30.444444403934387,7.626591322253606,2.1521354826291654
50,2023-02-20,32.91483355978818,53.89798522197242,1022.5910718396696,6.571097144636294,1062.6839224247747,29.786264431352684,5.3302765391108,0.0
51,2023-02-21,32.31675277724749,51.17093489395605,1024.3077069146148,6.8325735017690015,1142.9033532406763,31.584375437556616,9.862841178248683,1.4385176191941138
52,2023-02-22,32.13371003930778,54.69354068235804,1023.2064683705868,7.55034670018049,1074.258448844515,29.02700851735359,6.80029950965363,0.0
53,2023-02-23,33.52878449768492,54.456779241725194,1021.3255621151593,5.801300835913284,1269.9394899152385,32.98032944640663,7.389336774565679,0.0
54,2023-02-24,34.05223145004639,54.09346517083888,1025.0503080633287,7.4128526729944,1226.612765109664,32.46206777274061,6.776419871184613,1.2071517239170737
55,2023-02-25,34.05425237604037,55.13443526308906,1024.9727806960457,6.676772420146441,1186.3727370843815,31.881261075782227,8.412558650581001,6.009544689275573
56,2023-02-26,32.38308144312244,55.476303587536584,1027.741823919421,6.195067769107451,1210.8469627451823,31.954655748020123,8.311160791647964,1.9011479458674112
57,2023-02-27,33.0099701665129,54.41337507520042,1026.1646144190636,5.998679695603328,1117.8836044569712,31.033773428572996,8.576611552645678,0.0
58,2023-02-28,33.74485762887644,52.987239762644485,1023.0750836400044,6.588158644106059,1202.0711215110334,32.2534558609799,6.340716148059604,0.0
59,2023-03-01,34.481051005779705,49.437552630078166,1029.0525004344024,7.161926231693699,1199.6115418015297,32.011954360150966,6.5783424058203295,0.0
60,2023-03-02,33.115716037888156,54.3013784193211,1027.376782202417,6.655203494957924,1175.5153248244467,30.79235173455467,5.626256155481039,0.0
61,2023-03-03,33.496061852798036,53.667344447927206,1026.2130139627768,7.491921631016044,1233.5389120612992,32.01287033301224,8.277549859230563,0.0
62,2023-03-04,32.65963676543362,54.21333929167394,1024.3449228319305,6.0276065028621515,1189.8173404476624,31.93685143409415,5.1989856366782625,1.667767134013405
63,2023-03-05,32.65141134768591,51.120797174516426,1022.8765449308587,6.763479120430288,1167.4644100949693,30.282990388821965,7.988411677617295,0.0
64,2023-03-06,34.739161088877644,50.46830637474466,1024.6773347745211,6.15913033109013,1112.038849966138,30.747095704144797,9.34847942425817,1.675216975437892
65,2023-03-07,35.359240173351466,54.426685619990074,1027.785269291414,6.982415970268613,1159.1824887030562,31.104572851874963,9.454160741448167,0.3677775901632375
66,2023-03-08,34.00467979439415,52.91854979508962,1028.9705765501874,7.2587816782435475,1173.958149208097,33.10070946895931,7.2451888018498085,0.0
67,2023-03-09,35.15121558214148,53.78739360367451,1028.631851731187,6.619155640009365,1207.6929303566621,33.3078167324413,7.296518441065369,0.0
68,2023-03-10,34.57759338021183,52.76784006215501,1024.395579170491,5.541084542719272,1135.0416813705403,30.610109092787052,5.384845915040087,2.8233656012185167
69,2023-03-11,33.63637388731424,53.241325335334366,1022.8516772996163,6.95577280178212,1293.3113115252058,33.81305772923846,8.353825127215178,1.3761834608174597
70,2023-03-12,34.705667676894066,54.523733773504965,1025.6934727968908,7.087223690143885,1269.9330563005599,33.89645188301221,9.106297101864229,0.0
71,2023-03-13,35.94231055635581,50.99675526538735,1022.245814435781,7.083002175458816,1248.9521271467402,33.83062884789383,6.223275273023566,0.0
72,2023-03-14,34.42565552964756,52.979413789058185,1025.9740320872638,7.510187409662578,1192.1149536571384,31.02328454442476,7.106504408166823,0.0
73,2023-03-15,36.080521465424546,51.03518868987764,1025.52895126703,6.367648722097583,1210.9999808134332,31.326811883591322,9.194196683826352,0.0
74,2023-03-16,31.947701445328207,53.157156822471265,1023.6522374298619,7.253597362608815,1091.3581059054525,29.516144715331862,9.38560233831144,0.0
75,2023-03-17,35.438074969673714,51.66261826822586,1022.4420163563686,7.5194882492986865,1212.6355253194176,32.54407929797529,6.21589990132113,3.4529333301673475
76,2023-03-18,34.74908814731177,53.069723469611546,1026.451926657333,6.043114423811462,1207.869389953373,32.40582459432126,7.752853172706821,0.0
77,2023-03-19,34.4060314111035,51.839487051121296,1024.2564077440074,7.100833665273363,1126.0325994479888,31.055537716451703,5.962465753179135,0.4744851069140258
78,2023-03-20,34.8369135132018,55.093055494546135,1023.11124038254,6.696940631829424,1213.447091126281,31.669093058342966,5.509393820697783,0.0
79,2023-03-21,32.79480217049458,51.8133843103137,1019.0939162245851,6.915712880468272,1148.133090968654,29.80458988788864,9.555602506959787,0.0
80,2023-03-22,34.597010860142696,52.327751281605934,1025.3240734479414,7.137174791365211,1096.5498393089845,30.360003883830764,9.102537521160546,0.0
81,2023-03-23,35.20519010163383,51.51794283263473,1029.1060602238297,6.72600122396764,1161.0845514937016,30.807592893391416,8.80017450901587,0.0
82,2023-03-24,36.35444014777171,54.71673569482161,1029.2288504734272,6.637455181025233,1206.4085262843519,31.11892659349272,5.243831594065702,3.6478409517750956
83,2023-03-25,34.38380978941942,53.20120465831344,1024.4009504236533,6.997492210282627,1282.0605786553979,33.71374344608765,9.218643963551287,0.0
84,2023-03-26,34.11617805419891,55.00560005183782,1024.0304292955361,6.441311361987018,1210.1512173106662,32.59961219032267,7.190220379526918,0.0
85,2023-03-27,34.442557294871335,49.80760060649039,1026.2703157006115,6.4459503032485825,1122.077067442432,30.380512782788003,6.7119756164792985,0.0
86,2023-03-28,35.87640433295692,52.595898365260055,1023.7661504215105,7.331887084529221,1241.8299011300203,32.60767382950916,7.732381805126883,1.8132301498176777
87,2023-03-29,35.30348143859522,54.127520871949265,1026.1946282312176,6.4205490482077785,1128.704429324986,30.494407470426765,5.4567662136177795,0.0
88,2023-03-30,34.45573439662683,52.93670078023743,1026.8688808757574,7.33025517053338,1243.2492406268902,32.67969343133741,8.783232746761994,0.0
89,2023-03-31,35.506559264300634,54.37768111798039,1028.1058342270587,7.229954012664431,1186.5749526951188,31.05747549793229,7.912175384441479,1.8567089422244885
90,2023-04-01,35.09519725383306,51.41782447288273,1025.32825102319,6.1367205765017045,1197.2221356397026,31.587102374298837,5.932950484365838,0.9334420774210455
91,2023-04-02,35.96862177628949,54.834383992226414,1025.3832390325329,6.661213030983491,1285.6622679028992,33.973885310564896,5.941160998845228,0.2862833815460579
92,2023-04-03,34.296809429320696,57.449391532578154,1023.5330776552831,7.596827206163296,1121.5780101572013,30.592399473832277,5.921243257863371,1.142425653545472
93,2023-04-04,34.66711510129809,51.940765328471635,1023.7463738223096,6.50837268400933,1123.4863927703122,30.553757758389654,5.28501193775967,4.3885892707754754
94,2023-04-05,34.59561402059643,51.81118794690024,1024.9257264223759,6.765342303591023,1162.7323140946282,30.757072040965877,7.938992246858424,3.9915055838932965
95,2023-04-06,33.514184448874104,56.14967672979835,1025.7889863482947,7.2265703260271925,1222.202631528448,32.35330104950113,9.201740887942542,0.0
96,2023-04-07,35.26083217291183,55.52872820500551,1027.4054189043402,7.384637633810749,1129.2493396843945,29.49645427046646,5.087491069936943,2.6695203337487543
97,2023-04-08,35.20981880147367,51.34937054495663,1023.9565877390816,6.863983262836509,1062.588596123945,29.341010254421597,5.245023224856368,0.2033907390756986
98,2023-04-09,34.93497249280733,51.69214011940462,1028.4658688857612,6.687216709887154,1176.1415069356967,32.23725899262072,7.863851383434729,0.5176998844332993
99,2023-04-10,34.6734169002733,52.09972233214233,1024.8597778679969,7.692785737578944,1221.0553780010123,31.684041493999192,9.097478426930262,0.0
100,2023-04-11,33.46783427358188,50.57718184114051,1024.9976156933776,7.846090835025248,1229.369772958579,32.294431622512704,6.633694452843168,0.0
101,2023-04-12,34.43482402800906,50.94528409302707,1023.8360238501072,7.460522895545782,1165.5384124559114,31.475321638473293,6.748071994038611,0.0
102,2023-04-13,34.48209076378686,50.75067308460243,1020.4961467085901,7.007620127345237,1169.070484919937,32.00783101561248,7.98173248748388,1.3114904006505617
103,2023-04-14,33.98894464639909,51.4699325465922,1026.964774186642,6.554111522303679,1237.4739296407693,32.52536628466531,6.3710644456207355,1.9454776068858828
104,2023-04-15,34.593443523825194,52.633908463313844,1026.8517208513324,6.535723643819958,1098.381785491733,29.621510545201712,5.133041830388421,0.0
105,2023-04-16,35.1193889399948,52.90873499507565,1024.9731615677622,7.2043246692689324,1182.9617400407453,30.674773229606867,8.67614259050798,0.0
106,2023-04-17,36.55924606439133,54.82137795343249,1026.1017552537671,7.143811143080502,1240.7061157840797,32.865841380335645,8.128249564707266,1.2759491902711053
107,2023-04-18,34.80248585057749,50.60204899323368,1026.4726241905814,7.626380904022345,1218.5106530758014,33.391251081587896,7.9037799952782954,0.0
108,2023-04-19,34.837445513877654,54.54992204001434,1022.3261419403904,7.241204070899048,1171.258575618009,31.563850743342517,8.708420644959116,1.0068936358414327
109,2023-04-20,34.45458976996322,52.344727426567374,1024.2782715762964,6.154266986265969,1190.8138459845563,31.805137430099272,8.376154187810187,0.36595400426520264
110,2023-04-21,32.55657362229276,53.622785769548756,1026.3555014459316,7.421042776379818,1026.7151047752059,28.69534325088761,6.029409940891606,0.9163483772174251
111,2023-04-22,34.392324656726956,54.153476655969726,1022.8091185506795,6.384737392778028,1154.9340725178467,31.093135448382633,6.762405234716756,0.0
112,2023-04-23,34.41976376942873,50.54467407216104,1025.913044995162,6.679921075921364,1211.070711016298,31.814907034195897,5.630550708393125,0.0
113,2023-04-24,36.76068965359903,52.38447466556859,1023.3150432868327,6.984589611348596,1186.0990913592466,32.133621785023784,5.649285067089405,0.0
114,2023-04-25,34.04023796020678,53.31278543632272,1026.144931352929,7.844353529889562,1183.7539702836157,31.787960167228192,8.380978731782696,1.2066336408486005
115,2023-04-26,34.46655432224206,53.75162536689527,1025.2686833320777,8.38796067398437,1211.6747114849761,32.24230085566635,9.29300053491249,0.0
116,2023-04-27,34.05998002010765,53.54834727776181,1021.9877303742213,7.122299887530671,1164.0721403592647,30.793759793546172,9.813662919305695,0.0
117,2023-04-28,32.85299621019085,58.48410217472636,1027.1853775719717,6.712736540201882,1165.5831127536455,31.96341622104029,8.141735587747222,0.0
118,2023-04-29,35.088798864488574,51.18012059925308,1024.0574565057505,7.056448034234985,1153.639349025541,31.405138353177374,5.920506616804785,0.0
119,2023-04-30,34.61955272157871,51.62822972920701,1023.7653609424449,7.2173516507153055,1182.0604904467716,31.36474939025178,5.528251727244654,1.7079577725026676
120,2023-05-01,34.57766039403163,51.46488875013466,1025.7744365126714,6.596991876619122,1222.0640163600938,32.94219275404285,9.064254857683789,0.0
121,2023-05-02,32.79363893480733,52.492226294275824,1027.1353663792995,7.638210955876575,1163.7214267445684,31.025643115698763,7.893782381799996,0.0
122,2023-05-03,35.01963266877189,51.21540941100102,1023.4742461626748,6.838403051162859,1171.0660898972412,31.030320051689305,8.091425105068598,0.9814137504487803
123,2023-05-04,32.12623889838455,56.31491361302283,1024.7612313692114,6.954489536781063,1153.7355981822307,30.69486040490447,8.907310443773547,0.0
124,2023-05-05,34.023664663686766,55.82917616413633,1026.064732399767,7.020323640004531,1216.203782805566,31.438541379567273,8.516386138662257,0.0
125,2023-05-06,35.53347393297476,51.09177044601367,1027.0462533944187,6.879396966740184,1108.1724147306213,30.39921948482153,9.172291264280483,2.555114432906594
126,2023-05-07,32.25621371596038,52.207181995811354,1025.0297472253426,7.0688202584530195,1203.0779775670023,31.14598711217087,5.281069527299392,0.28201477051087226
127,2023-05-08,32.581733646740844,54.651964289402386,1024.0404644158557,6.320979681995262,1134.8219360007633,30.082216804382384,8.737603183732524,0.8038472522151986
128,2023-05-09,33.14654301078771,52.3222824060442,1023.2887824619388,6.330227452166998,1184.2053568777656,30.646313133016044,9.254263786610476,0.0
129,2023-05-10,32.43988524720544,55.045921011908305,1024.9042533402544,6.038595063778479,1208.6600511263703,32.130166176131965,6.430675212291572,0.0
130,2023-05-11,31.286806474757462,54.76244280432387,1022.2417639184561,6.7872445964748325,1057.152444633626,29.067888662536582,8.202236369966265,1.8330101479899634
131,2023-05-12,32.79781309794063,50.56960522103522,1018.996642962393,6.9353182763829775,1120.4842118374354,30.246336130155527,6.570810319184861,0.0
132,2023-05-13,31.556429995421556,57.316795404949346,1025.3400486069418,6.752633174905475,1116.7011651146458,29.812734454957628,9.78985533241227,0.934761187604953
133,2023-05-14,32.97954593280066,57.10198237979071,1026.7017334620125,7.338436917106865,1120.4032425997918,29.821947975277517,5.167117862177519,0.3077183654494152
134,2023-05-15,31.471518778909278,53.038663229576585,1019.7155907625892,6.475390593214093,1216.1772043700262,32.55572901917381,7.898964219164775,0.6411192775020957
135,2023-05-16,33.82367082074803,52.31276146975402,1023.1276398368045,6.789118110942354,1133.6348117236207,30.39742026861817,5.832517735247576,1.9272165510920791
136,2023-05-17,31.37111524378231,54.88617315955865,1025.649643095145,5.885023269154052,1099.6449659013028,30.15107847879413,8.561101025885794,1.2575424565623512
137,2023-05-18,31.71081332648519,54.813506916731455,1028.6282349373691,6.2130251173009725,1144.4357181098526,30.446090019134942,5.8794514170933105,3.4428997987673315
138,2023-05-19,32.722808652854546,54.955684218918385,1024.858430011207,6.729627165879863,1094.3486967532865,29.97750530645127,6.176916309491788,0.0
139,2023-05-20,30.552790719031325,58.74401371801704,1022.7098313332511,6.781282062464628,1091.2717787928134,30.4770745945143,7.471854055228791,1.1060119187272992
140,2023-05-21,31.883462908217073,53.704374090903364,1024.1992459902553,6.184217120890497,1153.5419212268503,31.363921324733397,9.57417474998439,0.603894700314773
141,2023-05-22,32.83351593411498,51.9866475438656,1027.599807618531,6.269475010037475,1140.027298463174,30.594339060155242,6.058571860739854,0.0
142,2023-05-23,29.78732093712108,52.347701075410406,1022.6442679228873,5.520023960996056,1091.0770757974242,29.95014100112645,5.721200105590517,2.9763937230463684
143,2023-05-24,31.44596890146134,52.81515546938549,1022.8354066571379,6.073752408182503,1102.4527724068084,29.928722860871062,8.794884159270154,5.215555941267234
144,2023-05-25,31.385888246180453,54.240801931162174,1023.45027942949,6.670392672146299,1051.9942494645709,29.043825081638783,7.5030976616696545,0.550221377178202
145,2023-05-26,31.77067848163646,57.70377648621735,1022.6245463279735,6.485373630025112,1151.493230199691,30.867059077919567,9.558925561908858,1.4788386320565965
146,2023-05-27,29.612975557860622,54.158289622997344,1024.1292332993478,6.420318114438346,1180.0061647395746,31.517955691848798,5.733072785799211,1.2851442842724685
147,2023-05-28,29.388802096266307,55.75317485514464,1027.065997545819,6.166738585460596,1088.696123464498,29.879969145827047,8.229639465115197,0.0
148,2023-05-29,31.088836294577185,54.4227360605659,1024.9728094346053,6.116910525106145,1133.039931753921,30.164119285287445,6.164395730759075,0.0
149,2023-05-30,30.719861302132667,57.016855895829835,1023.7112513863872,5.754414756043173,1149.0333637984963,30.47272786247494,5.783802143258196,0.0
150,2023-05-31,30.527740052342693,59.789994825575896,1023.5746994778718,6.404863650500631,1047.0882762195188,28.247494247474773,8.417147075786353,0.0
151,2023-06-01,30.47649792935964,53.70001348947954,1021.0165677614146,6.236496416167228,1194.6556914936732,31.092978277621608,7.968423099543666,4.265254777310345
152,2023-06-02,29.301303198453084,54.370469515737014,1025.5566105138303,6.242275008002715,1096.1425037902018,29.314208729693796,8.774137291811655,0.9793896526175968
153,2023-06-03,30.063379690127388,57.05663190907445,1023.8633395130126,5.703207777259487,1182.860438757003,31.73694002854213,6.547312882230912,0.2891474348674423
154,2023-06-04,29.9725610422263,56.377502458139475,1023.6308084854867,4.859226253849901,1062.7995710683265,28.80959766362059,7.23985828191095,2.7865393369077216
155,2023-06-05,28.81210928668593,59.2873600081291,1030.0298479216956,6.453868496819307,1167.1452818616099,31.599712869347748,7.027358381652093,0.0
156,2023-06-06,31.237862381410764,55.54892517994654,1024.9688645311546,5.634998846048998,1163.5150223299545,31.28765732097537,9.920447319832572,0.0
157,2023-06-07,29.690248856083933,54.436291390383914,1022.4034925566349,5.411895305012868,1121.4569814142967,29.44488752156691,6.461244783696939,1.2290698816720633
158,2023-06-08,27.868187657819814,57.24721583247471,1022.5077411049349,6.15863768696149,1069.0649758740537,29.70878730959192,6.474086191733834,3.6970816855010167
159,2023-06-09,29.55791376630678,57.438450278012425,1026.1642655482856,5.584265711575025,1078.731844422413,29.980036211244112,6.772741044143037,2.1359959604455434
160,2023-06-10,27.76738825916168,57.75727023281389,1023.5567572988241,6.278382177901112,1115.3743481069273,29.810555624721122,7.822970406451608,2.1664338072832603
161,2023-06-11,29.36875240462666,56.33017185990126,1020.9340697647532,6.02483653496519,1094.3930415849356,30.09795660314621,6.261613721318726,1.3456097490840346
162,2023-06-12,29.578797012264094,57.34395087304626,1025.7120969728296,6.025824948251577,993.2224550659241,27.436199982613882,9.576449701896369,1.9268326073743225
163,2023-06-13,27.437036485475627,58.62007293815353,1021.8948227745648,4.9685659051652005,992.8814066241623,27.906463320857412,6.3284278243313175,2.1721948646158222
164,2023-06-14,29.057644321128407,58.23549582151085,1027.4638888487736,6.224825631070017,1071.8605988129307,28.80496277278113,9.479078657800972,0.0
165,2023-06-15,28.342679091272906,57.12608022954283,1025.6628998588112,5.716604898484209,1082.353530983736,28.750517393407428,5.517375318232923,1.5893547158844306
166,2023-06-16,28.58671772127889,55.37240497872685,1022.6813715250661,5.368292942633779,1068.904929980583,29.186690004805172,8.282813511998262,0.0
167,2023-06-17,29.495388464160634,55.545733140786325,1026.4106492627184,5.591413329972463,1150.8563087728958,30.955261702320495,9.534927592191218,1.3135485465534584
168,2023-06-18,27.186373151868544,58.81983135708244,1023.2916229666154,4.598234637125124,946.1723698354397,26.724607549901492,5.843747191991148,0.8827921714629543
169,2023-06-19,26.510468328317323,55.110894493866866,1024.6586878487396,5.657167304275299,1037.3887633916045,28.15575998872081,9.841634800496275,7.125622747070526
170,2023-06-20,26.206460513285947,57.634116361102826,1023.8314037885747,4.904509234491258,933.2302489963612,26.464655448861656,7.264416802077559,2.0582730785107928
171,2023-06-21,26.11131232051546,56.15766621508755,1021.1406803861729,4.709089378174413,1060.2118611845176,29.33888459998072,9.728575542205123,0.0
172,2023-06-22,26.680595942920565,56.71719167440936,1021.7170791182411,4.590359937357989,1028.888983136311,28.555333147664953,8.384100218150234,1.7274607957699821
173,2023-06-23,26.928902400385216,59.09245252502199,1025.138592355278,5.873894272608678,1059.55854660891,29.28242144747781,6.5079343493677575,2.960046771160212
174,2023-06-24,26.69402222179422,57.03518702514269,1022.3386560023253,4.968834587646446,990.686296406396,27.478668327900802,5.941512624585532,5.338521225766781
175,2023-06-25,27.07367452952048,56.55603583155206,1022.3148054323722,6.016162111055141,1105.4467371732972,30.694793700824025,6.518675231125497,0.6989928412664184
176,2023-06-26,26.08828265410525,54.236146390987535,1020.916239637533,4.94715542091932,1073.8518862850476,28.88895105742356,5.465087046313375,0.0
177,2023-06-27,27.3572848175,57.81386472330444,1024.054383576437,4.327071169272062,1076.3229115005943,29.770238378555245,5.719339831716649,3.4264885776119627
178,2023-06-28,25.467295349178045,58.55732068769313,1026.7652384432397,4.588128216508871,1002.8700446403889,28.648346439287756,5.523302201732406,0.0
179,2023-06-29,28.280105302413943,60.18645679540395,1021.3489657622156,5.729893037168334,1094.5949703130357,30.13235345263516,7.114717718707789,0.6436575262608476
180,2023-06-30,26.013421060333176,56.37773299992741,1022.8524652314455,4.9996016535453,984.9237928072961,27.59721374261351,8.977891881287931,1.6807327108780599
181,2023-07-01,24.35829851766812,58.25915139649382,1025.1319306661312,4.76894756657158,1029.943753304398,28.33472654275647,5.7069177710817005,2.5532435380993475
182,2023-07-02,23.97220191798327,58.51266640842987,1022.0323777929035,5.08862799613527,1061.9180830758614,29.756405487040357,5.6516021658616795,4.18666833875369
183,2023-07-03,25.3531923683851,60.4783103753344,1023.510701303015,5.225035358712155,1060.5943753666613,28.500400044702392,8.217144747586653,1.0267737249116955
184,2023-07-04,24.47492111854973,57.57194837595123,1020.2176892792712,5.498376188726347,953.0182988806241,26.575303847422663,5.985914909840331,2.11006516010156
185,2023-07-05,25.240137969422012,57.937974066829675,1023.4286555852419,5.629477110012448,1022.8736252520954,28.25869362229605,5.488050190544958,2.3994179032746192
186,2023-07-06,24.82726947253357,58.80215828316629,1022.0738923117509,4.690922046697462,931.888312262739,27.25659312401078,5.8342428910278885,2.8510150732775057
